row_id,polygon_id,ring_id,distance_px,distance_map,raster_row,raster_col,x,y,original_polygon_id
8606,650,2,2.966601,0.000266,2260,3254,104.19303,30.762672,650
8607,650,2,2.174371,0.000195,2260,3255,104.193119,30.762672,650
8608,650,1,1.424744,0.000128,2260,3256,104.193209,30.762672,650
8609,650,0,0.682477,6.1e-05,2260,3257,104.193299,30.762672,650
8610,650,0,0.085574,8e-06,2261,3251,104.19276,30.762582,650
8611,650,0,0.897805,8.1e-05,2261,3252,104.19285,30.762582,650
8612,650,1,1.671618,0.00015,2261,3253,104.19294,30.762582,650
8613,650,2,2.36644,0.000213,2261,3254,104.19303,30.762582,650
8614,650,2,2.838849,0.000255,2261,3255,104.193119,30.762582,650
8615,650,2,2.034119,0.000183,2261,3256,104.193209,30.762582,650
8616,650,1,1.25577,0.000113,2261,3257,104.193299,30.762582,650
8617,650,0,0.61486,5.5e-05,2261,3258,104.193389,30.762582,650
8618,650,0,0.258244,2.3e-05,2262,3252,104.19285,30.762492,650
8619,650,0,0.960404,8.6e-05,2262,3253,104.19294,30.762492,650
8620,650,1,1.613011,0.000145,2262,3254,104.19303,30.762492,650
8621,650,2,2.231521,0.0002,2262,3255,104.193119,30.762492,650
8622,650,1,1.803021,0.000162,2262,3256,104.193209,30.762492,650
8623,650,1,1.50005,0.000135,2262,3257,104.193299,30.762492,650
8624,650,0,0.979794,8.8e-05,2262,3258,104.193389,30.762492,650
8625,650,0,0.431072,3.9e-05,2262,3259,104.193479,30.762492,650
8626,650,0,0.208511,1.9e-05,2263,3253,104.19294,30.762403,650
8627,650,0,0.966799,8.7e-05,2263,3254,104.19303,30.762403,650
8628,650,1,1.319409,0.000119,2263,3255,104.193119,30.762403,650
8629,650,0,0.898579,8.1e-05,2263,3256,104.193209,30.762403,650
8630,650,0,0.614267,5.5e-05,2263,3257,104.193299,30.762403,650
8631,650,0,0.14523,1.3e-05,2263,3258,104.193389,30.762403,650
8632,650,0,0.310853,2.8e-05,2264,3254,104.19303,30.762313,650
8633,650,0,0.465908,4.2e-05,2264,3255,104.193119,30.762313,650
8634,650,0,0.03496,3e-06,2264,3256,104.193209,30.762313,650
8635,519,0,0.054035,5e-06,742,1378,104.024506,30.899036,519
8636,519,0,0.607321,5.5e-05,742,1379,104.024595,30.899036,519
8637,519,0,0.467542,4.2e-05,742,1380,104.024685,30.899036,519
8638,519,0,0.363041,3.3e-05,742,1381,104.024775,30.899036,519
8639,519,0,0.194081,1.7e-05,742,1382,104.024865,30.899036,519
8640,519,0,0.128882,1.2e-05,743,1378,104.024506,30.898947,519
8641,519,1,1.128143,0.000101,743,1379,104.024595,30.898947,519
8642,519,1,1.153099,0.000104,743,1380,104.024685,30.898947,519
8643,519,1,1.107562,9.9e-05,743,1381,104.024775,30.898947,519
8644,519,0,0.219073,2e-05,743,1382,104.024865,30.898947,519
8645,519,0,0.167315,1.5e-05,744,1378,104.024506,30.898857,519
8646,519,0,0.765484,6.9e-05,744,1379,104.024595,30.898857,519
8647,519,0,0.255972,2.3e-05,744,1380,104.024685,30.898857,519
8648,519,0,0.108429,1e-05,744,1381,104.024775,30.898857,519
8649,519,0,0.205229,1.8e-05,744,1382,104.024865,30.898857,519
8650,532,0,0.483649,4.3e-05,886,628,103.957132,30.886101,532
8651,532,0,0.561167,5e-05,886,629,103.957222,30.886101,532
8652,532,0,0.140179,1.3e-05,886,630,103.957312,30.886101,532
8653,532,0,0.645707,5.8e-05,887,627,103.957042,30.886011,532
8654,532,1,1.301439,0.000117,887,628,103.957132,30.886011,532
8655,532,1,1.432734,0.000129,887,629,103.957222,30.886011,532
8656,532,1,1.001485,9e-05,887,630,103.957312,30.886011,532
8657,532,0,0.331508,3e-05,887,631,103.957402,30.886011,532
8658,532,0,0.591148,5.3e-05,888,626,103.956952,30.885921,532
8659,532,1,1.3012,0.000117,888,627,103.957042,30.885921,532
8660,532,2,2.011619,0.000181,888,628,103.957132,30.885921,532
8661,532,2,2.351879,0.000211,888,629,103.957222,30.885921,532
8662,532,1,1.565721,0.000141,888,630,103.957312,30.885921,532
8663,532,0,0.617038,5.5e-05,888,631,103.957402,30.885921,532
8664,532,0,0.561272,5e-05,889,626,103.956952,30.885831,532
8665,532,1,1.172003,0.000105,889,627,103.957042,30.885831,532
8666,532,1,1.778903,0.00016,889,628,103.957132,30.885831,532
8667,532,2,2.41172,0.000217,889,629,103.957222,30.885831,532
8668,532,1,1.934021,0.000174,889,630,103.957312,30.885831,532
8669,532,0,0.971326,8.7e-05,889,631,103.957402,30.885831,532
8670,532,0,0.02012,2e-06,889,632,103.957491,30.885831,532
8671,532,0,0.383236,3.4e-05,890,627,103.957042,30.885741,532
8672,532,0,0.997506,9e-05,890,628,103.957132,30.885741,532
8673,532,1,1.530684,0.000138,890,629,103.957222,30.885741,532
8674,532,2,2.042166,0.000183,890,630,103.957312,30.885741,532
8675,532,1,1.28691,0.000116,890,631,103.957402,30.885741,532
8676,532,0,0.41491,3.7e-05,890,632,103.957491,30.885741,532
8677,532,0,0.176923,1.6e-05,891,628,103.957132,30.885652,532
8678,532,0,0.650213,5.8e-05,891,629,103.957222,30.885652,532
8679,532,1,1.283487,0.000115,891,630,103.957312,30.885652,532
8680,532,1,1.095256,9.8e-05,891,631,103.957402,30.885652,532
8681,532,0,0.36334,3.3e-05,891,632,103.957491,30.885652,532
8682,532,0,0.500743,4.5e-05,892,630,103.957312,30.885562,532
8683,532,0,0.362463,3.3e-05,892,631,103.957402,30.885562,532
8684,970,0,0.394315,3.5e-05,702,1130,104.002227,30.90263,1312
8685,970,0,0.413397,3.7e-05,702,1131,104.002317,30.90263,1312
8686,970,0,0.42676,3.8e-05,703,1129,104.002138,30.90254,1312
8687,970,1,1.017672,9.1e-05,703,1130,104.002227,30.90254,1312
8688,970,1,1.319675,0.000119,703,1131,104.002317,30.90254,1312
8689,970,0,0.878544,7.9e-05,703,1132,104.002407,30.90254,1312
8690,970,0,0.414906,3.7e-05,703,1133,104.002497,30.90254,1312
8691,970,0,0.360665,3.2e-05,704,1129,104.002138,30.90245,1312
8692,970,0,0.985303,8.9e-05,704,1130,104.002227,30.90245,1312
8693,970,0,0.95084,8.5e-05,704,1131,104.002317,30.90245,1312
8694,970,1,1.013082,9.1e-05,704,1132,104.002407,30.90245,1312
8695,970,0,0.173263,1.6e-05,704,1133,104.002497,30.90245,1312
8696,970,0,0.24545,2.2e-05,705,1132,104.002407,30.90236,1312
8697,654,0,0.118419,1.1e-05,512,1161,104.005012,30.919698,654
8698,654,0,0.159004,1.4e-05,513,1160,104.004922,30.919608,654
8699,654,0,0.90092,8.1e-05,513,1161,104.005012,30.919608,654
8700,654,0,0.659199,5.9e-05,513,1162,104.005102,30.919608,654
8701,654,0,0.367733,3.3e-05,513,1163,104.005192,30.919608,654
8702,654,0,0.005817,1e-06,514,1159,104.004833,30.919518,654
8703,654,0,0.766212,6.9e-05,514,1160,104.004922,30.919518,654
8704,654,1,1.562237,0.00014,514,1161,104.005012,30.919518,654
8705,654,1,1.058132,9.5e-05,514,1162,104.005102,30.919518,654
8706,654,0,0.195372,1.8e-05,514,1163,104.005192,30.919518,654
8707,654,0,0.49146,4.4e-05,515,1159,104.004833,30.919428,654
8708,654,1,1.365617,0.000123,515,1160,104.004922,30.919428,654
8709,654,1,1.480047,0.000133,515,1161,104.005012,30.919428,654
8710,654,0,0.614515,5.5e-05,515,1162,104.005102,30.919428,654
8711,654,0,0.567111,5.1e-05,516,1159,104.004833,30.919338,654
8712,654,1,1.567111,0.000141,516,1160,104.004922,30.919338,654
8713,654,1,1.21943,0.00011,516,1161,104.005012,30.919338,654
8714,654,0,0.239202,2.1e-05,516,1162,104.005102,30.919338,654
8715,654,0,0.311803,2.8e-05,517,1158,104.004743,30.919249,654
8716,654,1,1.018135,9.1e-05,517,1159,104.004833,30.919249,654
8717,654,1,1.06084,9.5e-05,517,1160,104.004922,30.919249,654
8718,654,0,0.632619,5.7e-05,517,1161,104.005012,30.919249,654
8719,654,0,0.230866,2.1e-05,517,1162,104.005102,30.919249,654
8720,654,0,0.144914,1.3e-05,518,1158,104.004743,30.919159,654
8721,654,0,0.123452,1.1e-05,518,1159,104.004833,30.919159,654
8722,654,0,0.063785,6e-06,518,1160,104.004922,30.919159,654
8723,654,0,0.079025,7e-06,520,1157,104.004653,30.918979,654
8724,946,0,0.709928,6.4e-05,459,1191,104.007707,30.924459,1288
8725,946,0,0.825864,7.4e-05,459,1192,104.007797,30.924459,1288
8726,946,0,0.641715,5.8e-05,459,1193,104.007887,30.924459,1288
8727,946,0,0.424461,3.8e-05,459,1194,104.007977,30.924459,1288
8728,946,0,0.188036,1.7e-05,459,1195,104.008066,30.924459,1288
8729,946,0,0.441898,4e-05,459,1197,104.008246,30.924459,1288
8730,946,0,0.246361,2.2e-05,459,1198,104.008336,30.924459,1288
8731,946,0,0.527166,4.7e-05,460,1191,104.007707,30.924369,1288
8732,946,1,1.397587,0.000126,460,1192,104.007797,30.924369,1288
8733,946,1,1.590398,0.000143,460,1193,104.007887,30.924369,1288
8734,946,1,1.424461,0.000128,460,1194,104.007977,30.924369,1288
8735,946,0,0.976811,8.8e-05,460,1195,104.008066,30.924369,1288
8736,946,0,0.887455,8e-05,460,1196,104.008156,30.924369,1288
8737,946,1,1.23832,0.000111,460,1197,104.008246,30.924369,1288
8738,946,1,1.239511,0.000111,460,1198,104.008336,30.924369,1288
8739,946,0,0.954942,8.6e-05,460,1199,104.008426,30.924369,1288
8740,946,0,0.7231,6.5e-05,460,1200,104.008516,30.924369,1288
8741,946,0,0.352224,3.2e-05,460,1201,104.008605,30.924369,1288
8742,946,0,0.506386,4.5e-05,460,1202,104.008695,30.924369,1288
8743,946,0,0.628033,5.6e-05,460,1203,104.008785,30.924369,1288
8744,946,0,0.289604,2.6e-05,461,1191,104.007707,30.924279,1288
8745,946,1,1.287684,0.000116,461,1192,104.007797,30.924279,1288
8746,946,2,2.287442,0.000205,461,1193,104.007887,30.924279,1288
8747,946,2,2.312519,0.000208,461,1194,104.007977,30.924279,1288
8748,946,1,1.935061,0.000174,461,1195,104.008066,30.924279,1288
8749,946,1,1.744293,0.000157,461,1196,104.008156,30.924279,1288
8750,946,1,1.712545,0.000154,461,1197,104.008246,30.924279,1288
8751,946,2,2.110518,0.00019,461,1198,104.008336,30.924279,1288
8752,946,1,1.941336,0.000174,461,1199,104.008426,30.924279,1288
8753,946,1,1.627985,0.000146,461,1200,104.008516,30.924279,1288
8754,946,1,1.350912,0.000121,461,1201,104.008605,30.924279,1288
8755,946,1,1.465162,0.000132,461,1202,104.008695,30.924279,1288
8756,946,0,0.905043,8.1e-05,461,1203,104.008785,30.924279,1288
8757,946,0,0.025865,2e-06,461,1204,104.008875,30.924279,1288
8758,946,0,0.15473,1.4e-05,462,1190,104.007617,30.924189,1288
8759,946,0,0.813012,7.3e-05,462,1191,104.007707,30.924189,1288
8760,946,1,1.632421,0.000147,462,1192,104.007797,30.924189,1288
8761,946,2,2.208316,0.000198,462,1193,104.007887,30.924189,1288
8762,946,1,1.663328,0.000149,462,1194,104.007977,30.924189,1288
8763,946,1,1.161312,0.000104,462,1195,104.008066,30.924189,1288
8764,946,0,0.747238,6.7e-05,462,1196,104.008156,30.924189,1288
8765,946,0,0.740034,6.6e-05,462,1197,104.008246,30.924189,1288
8766,946,1,1.381351,0.000124,462,1198,104.008336,30.924189,1288
8767,946,1,1.582248,0.000142,462,1199,104.008426,30.924189,1288
8768,946,1,1.998165,0.000179,462,1200,104.008516,30.924189,1288
8769,946,1,1.482156,0.000133,462,1201,104.008605,30.924189,1288
8770,946,0,0.779694,7e-05,462,1202,104.008695,30.924189,1288
8771,946,0,0.273117,2.5e-05,462,1203,104.008785,30.924189,1288
8772,946,0,0.477892,4.3e-05,463,1190,104.007617,30.924099,1288
8773,946,1,1.47017,0.000132,463,1191,104.007707,30.924099,1288
8774,946,1,1.519414,0.000136,463,1192,104.007797,30.924099,1288
8775,946,1,1.378442,0.000124,463,1193,104.007887,30.924099,1288
8776,946,0,0.824884,7.4e-05,463,1194,104.007977,30.924099,1288
8777,946,0,0.297248,2.7e-05,463,1195,104.008066,30.924099,1288
8778,946,0,0.468254,4.2e-05,463,1198,104.008336,30.924099,1288
8779,946,0,0.656016,5.9e-05,463,1199,104.008426,30.924099,1288
8780,946,1,1.126034,0.000101,463,1200,104.008516,30.924099,1288
8781,946,0,0.703193,6.3e-05,463,1201,104.008605,30.924099,1288
8782,946,0,0.089462,8e-06,463,1202,104.008695,30.924099,1288
8783,946,0,0.667401,6e-05,464,1190,104.007617,30.92401,1288
8784,946,0,0.596281,5.4e-05,464,1191,104.007707,30.92401,1288
8785,946,0,0.585957,5.3e-05,464,1192,104.007797,30.92401,1288
8786,946,0,0.665029,6e-05,464,1193,104.007887,30.92401,1288
8787,946,0,0.303812,2.7e-05,464,1200,104.008516,30.92401,1288
8788,946,0,0.128537,1.2e-05,464,1201,104.008605,30.92401,1288
8789,946,0,0.223374,2e-05,465,1193,104.007887,30.92392,1288
8790,615,0,0.259802,2.3e-05,458,1278,104.015523,30.924549,615
8791,615,0,0.685334,6.2e-05,459,1278,104.015523,30.924459,615
8792,1020,0,0.694397,6.2e-05,3049,3858,104.247288,30.691795,1362
8793,1020,0,0.77022,6.9e-05,3049,3859,104.247378,30.691795,1362
8794,1020,0,0.426823,3.8e-05,3049,3860,104.247468,30.691795,1362
8795,1020,0,0.120512,1.1e-05,3049,3861,104.247557,30.691795,1362
8796,1020,0,0.045659,4e-06,3050,3857,104.247198,30.691705,1362
8797,1020,0,0.542746,4.9e-05,3050,3858,104.247288,30.691705,1362
8798,1020,0,0.097388,9e-06,3050,3859,104.247378,30.691705,1362
8799,1020,0,0.914937,8.2e-05,3050,3860,104.247468,30.691705,1362
8800,1020,0,0.001178,0.0,3050,3861,104.247557,30.691705,1362
8801,1020,0,0.376775,3.4e-05,3051,3859,104.247378,30.691615,1362
8802,1020,0,0.689796,6.2e-05,3051,3860,104.247468,30.691615,1362
8803,1020,0,0.079041,7e-06,3052,3859,104.247378,30.691526,1362
8804,1020,0,0.332791,3e-05,3052,3860,104.247468,30.691526,1362
8805,623,0,0.581904,5.2e-05,197,1737,104.056755,30.947995,623
8806,623,0,0.330556,3e-05,197,1738,104.056845,30.947995,623
8807,623,0,0.110534,1e-05,197,1739,104.056935,30.947995,623
8808,623,0,0.24115,2.2e-05,198,1736,104.056665,30.947905,623
8809,623,1,1.126068,0.000101,198,1737,104.056755,30.947905,623
8810,623,0,0.947383,8.5e-05,198,1738,104.056845,30.947905,623
8811,623,0,0.026271,2e-06,198,1739,104.056935,30.947905,623
8812,623,0,0.656926,5.9e-05,199,1736,104.056665,30.947815,623
8813,623,0,0.955962,8.6e-05,199,1737,104.056755,30.947815,623
8814,623,0,0.594817,5.3e-05,199,1738,104.056845,30.947815,623
8815,623,0,0.199158,1.8e-05,200,1735,104.056576,30.947725,623
8816,623,0,0.909522,8.2e-05,200,1736,104.056665,30.947725,623
8817,623,0,0.103029,9e-06,200,1737,104.056755,30.947725,623
8818,623,0,0.146745,1.3e-05,201,1735,104.056576,30.947635,623
8819,623,0,0.407477,3.7e-05,201,1736,104.056665,30.947635,623
8820,667,0,0.502159,4.5e-05,477,1268,104.014624,30.922842,667
8821,667,0,0.073828,7e-06,478,1262,104.014085,30.922752,667
8822,667,0,0.455554,4.1e-05,478,1263,104.014175,30.922752,667
8823,667,0,0.734421,6.6e-05,478,1264,104.014265,30.922752,667
8824,667,0,0.723292,6.5e-05,478,1265,104.014355,30.922752,667
8825,667,0,0.614718,5.5e-05,478,1266,104.014445,30.922752,667
8826,667,0,0.84429,7.6e-05,478,1267,104.014534,30.922752,667
8827,667,0,0.628045,5.6e-05,478,1268,104.014624,30.922752,667
8828,667,0,0.142759,1.3e-05,478,1269,104.014714,30.922752,667
8829,667,0,0.481067,4.3e-05,478,1271,104.014894,30.922752,667
8830,667,0,0.623537,5.6e-05,478,1272,104.014984,30.922752,667
8831,667,0,0.033423,3e-06,478,1273,104.015073,30.922752,667
8832,667,0,0.581729,5.2e-05,479,1262,104.014085,30.922662,667
8833,667,1,1.347825,0.000121,479,1263,104.014175,30.922662,667
8834,667,0,0.910581,8.2e-05,479,1264,104.014265,30.922662,667
8835,667,0,0.567446,5.1e-05,479,1265,104.014355,30.922662,667
8836,667,0,0.62303,5.6e-05,479,1266,104.014445,30.922662,667
8837,667,1,1.101441,9.9e-05,479,1267,104.014534,30.922662,667
8838,667,0,0.102922,9e-06,479,1268,104.014624,30.922662,667
8839,667,0,0.581442,5.2e-05,480,1262,104.014085,30.922572,667
8840,667,0,0.636059,5.7e-05,480,1263,104.014175,30.922572,667
8841,667,0,0.069503,6e-06,480,1264,104.014265,30.922572,667
8842,667,0,0.013361,1e-06,480,1266,104.014445,30.922572,667
8843,667,0,0.835746,7.5e-05,480,1267,104.014534,30.922572,667
8844,667,0,0.505378,4.5e-05,480,1268,104.014624,30.922572,667
8845,667,0,0.26011,2.3e-05,481,1262,104.014085,30.922482,667
8846,667,0,0.32129,2.9e-05,481,1267,104.014534,30.922482,667
8847,667,1,1.03574,9.3e-05,481,1268,104.014624,30.922482,667
8848,667,0,0.16732,1.5e-05,481,1269,104.014714,30.922482,667
8849,667,0,0.750965,6.7e-05,482,1268,104.014624,30.922393,667
8850,667,0,0.564781,5.1e-05,482,1269,104.014714,30.922393,667
8851,529,0,0.165331,1.5e-05,1168,2662,104.139849,30.860768,529
8852,529,0,0.723345,6.5e-05,1168,2663,104.139939,30.860768,529
8853,529,0,0.245237,2.2e-05,1168,2664,104.140029,30.860768,529
8854,529,0,0.043492,4e-06,1169,2660,104.13967,30.860678,529
8855,529,0,0.557988,5e-05,1169,2661,104.13976,30.860678,529
8856,529,0,0.962824,8.6e-05,1169,2662,104.139849,30.860678,529
8857,529,1,1.578215,0.000142,1169,2663,104.139939,30.860678,529
8858,529,1,1.0575,9.5e-05,1169,2664,104.140029,30.860678,529
8859,529,0,0.767451,6.9e-05,1169,2665,104.140119,30.860678,529
8860,529,0,0.001298,0.0,1170,2659,104.13958,30.860589,529
8861,529,0,0.872709,7.8e-05,1170,2660,104.13967,30.860589,529
8862,529,1,1.415481,0.000127,1170,2661,104.13976,30.860589,529
8863,529,1,1.866072,0.000168,1170,2662,104.139849,30.860589,529
8864,529,2,2.347295,0.000211,1170,2663,104.139939,30.860589,529
8865,529,1,1.865552,0.000168,1170,2664,104.140029,30.860589,529
8866,529,0,0.931226,8.4e-05,1170,2665,104.140119,30.860589,529
8867,529,0,0.046754,4e-06,1170,2666,104.140209,30.860589,529
8868,529,0,0.18973,1.7e-05,1171,2658,104.13949,30.860499,529
8869,529,0,0.646974,5.8e-05,1171,2659,104.13958,30.860499,529
8870,529,1,1.34426,0.000121,1171,2660,104.13967,30.860499,529
8871,529,2,2.190818,0.000197,1171,2661,104.13976,30.860499,529
8872,529,2,2.78747,0.00025,1171,2662,104.139849,30.860499,529
8873,529,2,2.841248,0.000255,1171,2663,104.139939,30.860499,529
8874,529,1,1.844702,0.000166,1171,2664,104.140029,30.860499,529
8875,529,0,0.848156,7.6e-05,1171,2665,104.140119,30.860499,529
8876,529,0,0.799049,7.2e-05,1172,2658,104.13949,30.860409,529
8877,529,1,1.504123,0.000135,1172,2659,104.13958,30.860409,529
8878,529,2,2.028491,0.000182,1172,2660,104.13967,30.860409,529
8879,529,2,2.731997,0.000245,1172,2661,104.13976,30.860409,529
8880,529,2,3.579503,0.000322,1172,2662,104.139849,30.860409,529
8881,529,2,2.980805,0.000268,1172,2663,104.139939,30.860409,529
8882,529,2,2.037833,0.000183,1172,2664,104.140029,30.860409,529
8883,529,1,1.168372,0.000105,1172,2665,104.140119,30.860409,529
8884,529,0,0.314848,2.8e-05,1172,2666,104.140209,30.860409,529
8885,529,0,0.73849,6.6e-05,1173,2658,104.13949,30.860319,529
8886,529,1,1.55862,0.00014,1173,2659,104.13958,30.860319,529
8887,529,2,2.465477,0.000221,1173,2660,104.13967,30.860319,529
8888,529,2,3.334354,0.0003,1173,2661,104.13976,30.860319,529
8889,529,2,3.418809,0.000307,1173,2662,104.139849,30.860319,529
8890,529,2,2.921618,0.000262,1173,2663,104.139939,30.860319,529
8891,529,2,2.240212,0.000201,1173,2664,104.140029,30.860319,529
8892,529,1,1.253039,0.000113,1173,2665,104.140119,30.860319,529
8893,529,0,0.297206,2.7e-05,1173,2666,104.140209,30.860319,529
8894,529,0,0.308194,2.8e-05,1174,2658,104.13949,30.860229,529
8895,529,1,1.179329,0.000106,1174,2659,104.13958,30.860229,529
8896,529,1,1.952911,0.000175,1174,2660,104.13967,30.860229,529
8897,529,2,2.870001,0.000258,1174,2661,104.13976,30.860229,529
8898,529,2,2.68162,0.000241,1174,2662,104.139849,30.860229,529
8899,529,2,2.025707,0.000182,1174,2663,104.139939,30.860229,529
8900,529,1,1.633808,0.000147,1174,2664,104.140029,30.860229,529
8901,529,1,1.416458,0.000127,1174,2665,104.140119,30.860229,529
8902,529,0,0.447107,4e-05,1174,2666,104.140209,30.860229,529
8903,529,0,0.656195,5.9e-05,1175,2659,104.13958,30.860139,529
8904,529,1,1.558237,0.00014,1175,2660,104.13967,30.860139,529
8905,529,2,2.312605,0.000208,1175,2661,104.13976,30.860139,529
8906,529,1,1.897451,0.00017,1175,2662,104.139849,30.860139,529
8907,529,1,1.267407,0.000114,1175,2663,104.139939,30.860139,529
8908,529,0,0.697338,6.3e-05,1175,2664,104.140029,30.860139,529
8909,529,0,0.557228,5e-05,1175,2665,104.140119,30.860139,529
8910,529,0,0.582226,5.2e-05,1175,2666,104.140209,30.860139,529
8911,529,0,0.269738,2.4e-05,1176,2659,104.13958,30.86005,529
8912,529,1,1.190658,0.000107,1176,2660,104.13967,30.86005,529
8913,529,1,1.363922,0.000123,1176,2661,104.13976,30.86005,529
8914,529,1,1.08836,9.8e-05,1176,2662,104.139849,30.86005,529
8915,529,0,0.588276,5.3e-05,1176,2663,104.139939,30.86005,529
8916,529,0,0.070022,6e-06,1176,2665,104.140119,30.86005,529
8917,529,0,0.192384,1.7e-05,1177,2660,104.13967,30.85996,529
8918,529,0,0.415239,3.7e-05,1177,2661,104.13976,30.85996,529
8919,529,0,0.099011,9e-06,1177,2662,104.139849,30.85996,529
8920,708,0,0.030852,3e-06,806,1620,104.046245,30.893287,708
8921,708,0,0.241034,2.2e-05,807,1619,104.046155,30.893197,708
8922,708,0,0.93492,8.4e-05,807,1620,104.046245,30.893197,708
8923,708,0,0.946475,8.5e-05,807,1621,104.046335,30.893197,708
8924,708,0,0.922414,8.3e-05,807,1622,104.046425,30.893197,708
8925,708,0,0.899781,8.1e-05,807,1623,104.046514,30.893197,708
8926,708,0,0.201006,1.8e-05,807,1624,104.046604,30.893197,708
8927,708,0,0.261863,2.4e-05,808,1619,104.046155,30.893108,708
8928,708,1,1.261646,0.000113,808,1620,104.046245,30.893108,708
8929,708,1,1.934074,0.000174,808,1621,104.046335,30.893108,708
8930,708,1,1.922414,0.000173,808,1622,104.046425,30.893108,708
8931,708,1,1.577505,0.000142,808,1623,104.046514,30.893108,708
8932,708,1,1.093505,9.8e-05,808,1624,104.046604,30.893108,708
8933,708,0,0.43362,3.9e-05,808,1625,104.046694,30.893108,708
8934,708,0,0.282691,2.5e-05,809,1619,104.046155,30.893018,708
8935,708,1,1.282474,0.000115,809,1620,104.046245,30.893018,708
8936,708,2,2.282258,0.000205,809,1621,104.046335,30.893018,708
8937,708,2,2.922414,0.000263,809,1622,104.046425,30.893018,708
8938,708,2,2.405182,0.000216,809,1623,104.046514,30.893018,708
8939,708,1,1.75382,0.000158,809,1624,104.046604,30.893018,708
8940,708,0,0.817491,7.3e-05,809,1625,104.046694,30.893018,708
8941,708,0,0.414242,3.7e-05,810,1619,104.046155,30.892928,708
8942,708,1,1.372068,0.000123,810,1620,104.046245,30.892928,708
8943,708,2,2.339971,0.00021,810,1621,104.046335,30.892928,708
8944,708,2,3.326169,0.000299,810,1622,104.046425,30.892928,708
8945,708,2,3.043535,0.000273,810,1623,104.046514,30.892928,708
8946,708,2,2.145348,0.000193,810,1624,104.046604,30.892928,708
8947,708,1,1.258082,0.000113,810,1625,104.046694,30.892928,708
8948,708,0,0.324154,2.9e-05,810,1626,104.046784,30.892928,708
8949,708,0,0.873372,7.8e-05,811,1619,104.046155,30.892838,708
8950,708,1,1.708196,0.000153,811,1620,104.046245,30.892838,708
8951,708,2,2.619899,0.000235,811,1621,104.046335,30.892838,708
8952,708,2,3.575068,0.000321,811,1622,104.046425,30.892838,708
8953,708,2,3.483764,0.000313,811,1623,104.046514,30.892838,708
8954,708,2,2.552498,0.000229,811,1624,104.046604,30.892838,708
8955,708,1,1.648335,0.000148,811,1625,104.046694,30.892838,708
8956,708,0,0.686973,6.2e-05,811,1626,104.046784,30.892838,708
8957,708,0,0.483344,4.3e-05,812,1618,104.046065,30.892748,708
8958,708,1,1.141849,0.000103,812,1619,104.046155,30.892748,708
8959,708,1,1.879735,0.000169,812,1620,104.046245,30.892748,708
8960,708,2,2.732536,0.000245,812,1621,104.046335,30.892748,708
8961,708,2,3.366138,0.000302,812,1622,104.046425,30.892748,708
8962,708,2,3.04851,0.000274,812,1623,104.046514,30.892748,708
8963,708,2,2.24184,0.000201,812,1624,104.046604,30.892748,708
8964,708,1,1.489461,0.000134,812,1625,104.046694,30.892748,708
8965,708,0,0.780661,7e-05,812,1626,104.046784,30.892748,708
8966,708,0,0.061268,6e-06,812,1627,104.046874,30.892748,708
8967,708,0,0.554235,5e-05,813,1619,104.046155,30.892658,708
8968,708,1,1.330201,0.000119,813,1620,104.046245,30.892658,708
8969,708,1,1.954365,0.000176,813,1621,104.046335,30.892658,708
8970,708,2,2.560538,0.00023,813,1622,104.046425,30.892658,708
8971,708,2,2.338912,0.00021,813,1623,104.046514,30.892658,708
8972,708,1,1.651634,0.000148,813,1624,104.046604,30.892658,708
8973,708,0,0.836058,7.5e-05,813,1625,104.046694,30.892658,708
8974,708,0,0.084667,8e-06,813,1626,104.046784,30.892658,708
8975,708,0,0.542592,4.9e-05,814,1620,104.046245,30.892569,708
8976,708,1,1.171201,0.000105,814,1621,104.046335,30.892569,708
8977,708,1,1.689699,0.000152,814,1622,104.046425,30.892569,708
8978,708,1,1.572693,0.000141,814,1623,104.046514,30.892569,708
8979,708,0,0.931717,8.4e-05,814,1624,104.046604,30.892569,708
8980,708,0,0.243968,2.2e-05,814,1625,104.046694,30.892569,708
8981,708,0,0.361756,3.2e-05,815,1621,104.046335,30.892479,708
8982,708,0,0.914792,8.2e-05,815,1622,104.046425,30.892479,708
8983,708,0,0.780475,7e-05,815,1623,104.046514,30.892479,708
8984,708,0,0.177721,1.6e-05,815,1624,104.046604,30.892479,708
8985,708,0,0.149803,1.3e-05,816,1622,104.046425,30.892389,708
8986,708,0,0.107776,1e-05,816,1623,104.046514,30.892389,708
8987,577,0,0.607853,5.5e-05,1225,1069,103.996748,30.855648,577
8988,577,0,0.31985,2.9e-05,1225,1070,103.996838,30.855648,577
8989,577,0,0.430677,3.9e-05,1226,1068,103.996658,30.855558,577
8990,577,1,1.264599,0.000114,1226,1069,103.996748,30.855558,577
8991,577,1,1.185277,0.000106,1226,1070,103.996838,30.855558,577
8992,577,0,0.691056,6.2e-05,1226,1071,103.996927,30.855558,577
8993,577,0,0.308874,2.8e-05,1226,1072,103.997017,30.855558,577
8994,577,0,0.159123,1.4e-05,1227,1067,103.996568,30.855468,577
8995,577,1,1.097227,9.9e-05,1227,1068,103.996658,30.855468,577
8996,577,1,1.814557,0.000163,1227,1069,103.996748,30.855468,577
8997,577,2,2.050703,0.000184,1227,1070,103.996838,30.855468,577
8998,577,1,1.64591,0.000148,1227,1071,103.996927,30.855468,577
